285	408
285	408
285	408
285	408
285	408
285	408
285	408
273	413
273	413
273	413
273	413
273	413
273	413
273	413
285	416
285	416
285	416
285	416
285	416
285	416
285	416
280	418
280	418
280	418
280	418
280	418
280	418
280	418
283	414
283	414
283	414
283	414
283	414
283	414
283	414
281	414
281	414
281	414
281	414
281	414
281	414
281	414
282	405
282	405
282	405
282	405
282	405
282	405
282	405
286	395
286	395
286	395
286	395
286	395
286	395
286	395
281	397
281	397
281	397
281	397
281	397
281	397
281	397
289	390
289	390
289	390
289	390
289	390
289	390
289	390
289	367
289	367
289	367
289	367
289	367
289	367
289	367
320	336
320	336
320	336
320	336
320	336
320	336
320	336
319	319
319	319
319	319
319	319
319	319
319	319
319	319
297	328
297	328
297	328
297	328
297	328
297	328
297	328
297	319
297	319
297	319
297	319
297	319
297	319
297	319
292	288
292	288
292	288
292	288
292	288
292	288
292	288
293	270
293	270
293	270
293	270
293	270
293	270
293	270
291	258
291	258
291	258
291	258
291	258
291	258
291	258
303	233
303	233
303	233
303	233
303	233
303	233
303	233
308	212
308	212
308	212
308	212
308	212
308	212
308	212
296	185
296	185
296	185
296	185
296	185
296	185
296	185
287	162
287	162
287	162
287	162
287	162
287	162
287	162
304	140
304	140
304	140
304	140
304	140
304	140
304	140
309	114
309	114
309	114
309	114
309	114
309	114
309	114
305	89
305	89
305	89
305	89
305	89
305	89
305	89
300	80
300	80
300	80
300	80
300	80
300	80
300	80
316	50
316	50
316	50
316	50
316	50
316	50
316	50
306	49
306	49
306	49
306	49
306	49
306	49
306	49
309	14
309	14
309	14
309	14
309	14
309	14
309	14
303	5
303	5
303	5
303	5
303	5
303	5
303	5
322	10
322	10
322	10
322	10
322	10
322	10
322	10
