272	401
272	401
272	401
272	401
272	401
272	401
272	401
271	403
271	403
271	403
271	403
271	403
271	403
271	403
277	402
277	402
277	402
277	402
277	402
277	402
277	402
281	398
281	398
281	398
281	398
281	398
281	398
281	398
285	406
285	406
285	406
285	406
285	406
285	406
285	406
282	402
282	402
282	402
282	402
282	402
282	402
282	402
282	400
282	400
282	400
282	400
282	400
282	400
282	400
278	406
278	406
278	406
278	406
278	406
278	406
278	406
282	400
282	400
282	400
282	400
282	400
282	400
282	400
292	392
292	392
292	392
292	392
292	392
292	392
292	392
288	390
288	390
288	390
288	390
288	390
288	390
288	390
276	377
276	377
276	377
276	377
276	377
276	377
276	377
298	363
298	363
298	363
298	363
298	363
298	363
298	363
294	343
294	343
294	343
294	343
294	343
294	343
294	343
302	354
302	354
302	354
302	354
302	354
302	354
302	354
303	316
303	316
303	316
303	316
303	316
303	316
303	316
293	311
293	311
293	311
293	311
293	311
293	311
293	311
299	300
299	300
299	300
299	300
299	300
299	300
299	300
302	278
302	278
302	278
302	278
302	278
302	278
302	278
301	240
301	240
301	240
301	240
301	240
301	240
301	240
314	235
314	235
314	235
314	235
314	235
314	235
314	235
296	218
296	218
296	218
296	218
296	218
296	218
296	218
302	207
302	207
302	207
302	207
302	207
302	207
302	207
308	166
308	166
308	166
308	166
308	166
308	166
308	166
296	163
296	163
296	163
296	163
296	163
296	163
296	163
309	139
309	139
309	139
309	139
309	139
309	139
309	139
307	117
307	117
307	117
307	117
307	117
307	117
307	117
323	100
323	100
323	100
323	100
323	100
323	100
323	100
316	83
316	83
316	83
316	83
316	83
316	83
316	83
325	58
325	58
325	58
325	58
325	58
325	58
325	58
323	48
323	48
323	48
323	48
323	48
323	48
323	48
327	21
327	21
327	21
327	21
327	21
327	21
327	21
318	24
318	24
318	24
318	24
318	24
318	24
318	24
319	18
319	18
319	18
319	18
319	18
319	18
319	18
319	0
319	0
319	0
319	0
319	0
319	0
319	0
322	2
322	2
322	2
322	2
322	2
322	2
322	2
336	8
336	8
336	8
336	8
336	8
336	8
336	8
