665	275
665	275
665	275
665	275
665	275
665	275
665	275
675	273
675	273
675	273
675	273
675	273
675	273
675	273
675	276
675	276
675	276
675	276
675	276
675	276
675	276
678	276
678	276
678	276
678	276
678	276
678	276
678	276
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
672	275
665	281
665	281
665	281
665	281
665	281
665	281
665	281
673	280
673	280
673	280
673	280
673	280
673	280
673	280
685	283
685	283
685	283
685	283
685	283
685	283
685	283
684	282
684	282
684	282
684	282
684	282
684	282
684	282
690	285
690	285
690	285
690	285
690	285
690	285
690	285
689	276
689	276
689	276
689	276
689	276
689	276
689	276
693	273
693	273
693	273
693	273
693	273
693	273
693	273
697	271
697	271
697	271
697	271
697	271
697	271
697	271
717	245
717	245
717	245
717	245
717	245
717	245
717	245
734	250
734	250
734	250
734	250
734	250
734	250
734	250
737	246
737	246
737	246
737	246
737	246
737	246
737	246
738	234
738	234
738	234
738	234
738	234
738	234
738	234
749	225
749	225
749	225
749	225
749	225
749	225
749	225
773	247
773	247
773	247
773	247
773	247
773	247
773	247
805	243
805	243
805	243
805	243
805	243
805	243
805	243
811	239
811	239
811	239
811	239
811	239
811	239
811	239
964	240
964	240
964	240
964	240
964	240
964	240
964	240
986	231
986	231
986	231
986	231
986	231
986	231
986	231
1013	240
1013	240
1013	240
1013	240
1013	240
1013	240
1013	240
1008	242
1008	242
1008	242
1008	242
1008	242
1008	242
1008	242
1023	233
1023	233
1023	233
1023	233
1023	233
1023	233
1023	233
1038	241
1038	241
1038	241
1038	241
1038	241
1038	241
1038	241
1051	238
1051	238
1051	238
1051	238
1051	238
1051	238
1051	238
1068	232
1068	232
1068	232
1068	232
1068	232
1068	232
1068	232
1079	239
1079	239
1079	239
1079	239
1079	239
1079	239
1079	239
1086	247
1086	247
1086	247
1086	247
1086	247
1086	247
1086	247
1107	241
1107	241
1107	241
1107	241
1107	241
1107	241
1107	241
1126	231
1126	231
1126	231
1126	231
1126	231
1126	231
1126	231
1133	216
1133	216
1133	216
1133	216
1133	216
1133	216
1133	216
1147	244
1147	244
1147	244
1147	244
1147	244
1147	244
1147	244
1171	229
1171	229
1171	229
1171	229
1171	229
1171	229
1171	229
