534	14
534	14
534	14
534	14
534	14
534	14
534	14
528	26
528	26
528	26
528	26
528	26
528	26
528	26
531	22
531	22
531	22
531	22
531	22
531	22
531	22
528	18
528	18
528	18
528	18
528	18
528	18
528	18
528	21
528	21
528	21
528	21
528	21
528	21
528	21
535	19
535	19
535	19
535	19
535	19
535	19
535	19
527	24
527	24
527	24
527	24
527	24
527	24
527	24
526	19
526	19
526	19
526	19
526	19
526	19
526	19
533	25
533	25
533	25
533	25
533	25
533	25
533	25
532	26
532	26
532	26
532	26
532	26
532	26
532	26
534	27
534	27
534	27
534	27
534	27
534	27
534	27
525	27
525	27
525	27
525	27
525	27
525	27
525	27
526	27
526	27
526	27
526	27
526	27
526	27
526	27
525	28
525	28
525	28
525	28
525	28
525	28
525	28
532	36
532	36
532	36
532	36
532	36
532	36
532	36
530	35
530	35
530	35
530	35
530	35
530	35
530	35
532	42
532	42
532	42
532	42
532	42
532	42
532	42
524	64
524	64
524	64
524	64
524	64
524	64
524	64
531	60
531	60
531	60
531	60
531	60
531	60
531	60
526	64
526	64
526	64
526	64
526	64
526	64
526	64
528	84
528	84
528	84
528	84
528	84
528	84
528	84
521	87
521	87
521	87
521	87
521	87
521	87
521	87
509	102
509	102
509	102
509	102
509	102
509	102
509	102
513	107
513	107
513	107
513	107
513	107
513	107
513	107
516	129
516	129
516	129
516	129
516	129
516	129
516	129
515	144
515	144
515	144
515	144
515	144
515	144
515	144
508	153
508	153
508	153
508	153
508	153
508	153
508	153
480	162
480	162
480	162
480	162
480	162
480	162
480	162
483	181
483	181
483	181
483	181
483	181
483	181
483	181
494	189
494	189
494	189
494	189
494	189
494	189
494	189
493	198
493	198
493	198
493	198
493	198
493	198
493	198
481	208
481	208
481	208
481	208
481	208
481	208
481	208
463	232
463	232
463	232
463	232
463	232
463	232
463	232
477	235
477	235
477	235
477	235
477	235
477	235
477	235
466	275
466	275
466	275
466	275
466	275
466	275
466	275
470	297
470	297
470	297
470	297
470	297
470	297
470	297
469	306
469	306
469	306
469	306
469	306
469	306
469	306
468	338
468	338
468	338
468	338
468	338
468	338
468	338
462	347
462	347
462	347
462	347
462	347
462	347
462	347
473	392
473	392
473	392
473	392
473	392
473	392
473	392
454	426
454	426
454	426
454	426
454	426
454	426
454	426
452	428
452	428
452	428
452	428
452	428
452	428
452	428
453	483
453	483
453	483
453	483
453	483
453	483
453	483
443	500
443	500
443	500
443	500
443	500
443	500
443	500
424	522
424	522
424	522
424	522
424	522
424	522
424	522
480	553
480	553
480	553
480	553
480	553
480	553
480	553
428	623
428	623
428	623
428	623
428	623
428	623
428	623
424	635
424	635
424	635
424	635
424	635
424	635
424	635
